,Site_ID,Name,State,City,ARP_Latitude,ARP_Longitude,NPIAS_Category
3306,23307.*A,Alpine-Casparis Muni,Texas,Alpine,30.38422222222222,-103.68358333333333,Reliever
3307,23336.*A,Andrews County,Texas,Andrews,32.33075277777778,-102.5296861111111,Reliever
3308,24249.*A,Angelina County,Texas,Lufkin,31.23402777777778,-94.75,Reliever
3309,24633.*A,Aransas County,Texas,Rockport,28.086222222222222,-97.04369444444444,Reliever
3310,24841.*A,Arledge Fld,Texas,Stamford,32.91047222222222,-99.73416666666667,Reliever
3311,23352.1*A,Arlington Muni,Texas,Arlington,32.66386111111111,-97.09427777777778,Reliever
3312,23363.1*A,Athens Muni,Texas,Athens,32.16384722222222,-95.82835277777778,Reliever
3313,23369.*A,Austin-Bergstrom Intl,Texas,Austin,30.19452777777778,-97.669875,Medium
3314,24875.*A,Avenger Fld,Texas,Sweetwater,32.46736111111111,-100.46655555555556,Reliever
3315,23409.4*A,Bay City Rgnl,Texas,Bay City,28.97324722222222,-95.86345277777777,Reliever
3316,23415.*A,Beaumont Muni,Texas,Beaumont,30.070205555555557,-94.21509722222223,Reliever
3317,23418.2*A,Beeville Muni,Texas,Beeville,28.364222222222224,-97.79194444444444,Reliever
3319,23439.*A,Big Spring Mc Mahon-Wrinkle,Texas,Big Spring,32.212611111111116,-101.52163888888889,Reliever
3321,23469.2*A,Bowie Muni,Texas,Bowie,33.60166666666667,-97.77555555555556,Reliever
3322,23485.1*A,Brenham Muni,Texas,Brenham,30.219675,-96.37440277777777,Reliever
3323,23486.1*A,Bridgeport Muni,Texas,Bridgeport,33.17395833333333,-97.82842777777778,Reliever
3324,23852.*A,Brooks County,Texas,Falfurrias,27.206055555555555,-98.12102777777777,Reliever
3325,23499.*A,Brownsville/South Padre Island Intl,Texas,Brownsville,25.906138888888886,-97.426,Non-Hub
3326,23502.*A,Brownwood Rgnl,Texas,Brownwood,31.79361111111111,-98.9565,Reliever
3328,23522.2*A,Burnet Muni Kate Craddock Fld,Texas,Burnet,30.73892777777778,-98.23861111111111,Reliever
3329,23525.*A,Caddo Mills Muni,Texas,Caddo Mills,33.03622222222222,-96.2431388888889,Reliever
3331,24542.2*A,Calhoun County,Texas,Port Lavaca,28.653305555555555,-96.68272222222222,Reliever
3332,23540.*A,Cameron Muni Airpark,Texas,Cameron,30.87906388888889,-96.9721888888889,Reliever
3334,23574.1*A,Castroville Muni,Texas,Castroville,29.342388888888888,-98.85122222222222,Reliever
3335,23664.*A,C David Campbell Fld-Corsicana Muni,Texas,Corsicana,32.028055555555554,-96.40058333333334,Reliever
3336,23579.*A,Center Muni,Texas,Center,31.831583333333334,-94.15641666666667,Reliever
3337,23332.*A,Chambers County,Texas,Anahuac,29.769813888888887,-94.66348611111111,Reliever
3338,25052.03*A,Chambers County-Winnie Stowell,Texas,Winnie/Stowell,29.818855555555555,-94.43098055555556,Reliever
3341,24113.1*A,Cherokee County,Texas,Jacksonville,31.869330555555557,-95.21740555555556,Reliever
3344,24812.2*A,City Of Slaton/Larry T Neal Meml,Texas,Slaton,33.48523333333333,-101.66167777777778,Reliever
3345,24938.*A,City Of Tulia/Swisher County Muni,Texas,Tulia,34.566825,-101.78146111111111,Reliever
3346,23608.3*A,Clarksville/Red River Cty-J D Trissell Fld,Texas,Clarksville,33.59264166666667,-95.06414722222222,Reliever
3347,23617.*A,Cleburne Rgnl,Texas,Cleburne,32.35375,-97.43375,Reliever
3348,23619.*A,Cleveland Muni,Texas,Cleveland,30.356444444444445,-95.00802777777778,Reliever
3349,23625.1*A,Clifton Muni/Isenhower Fld,Texas,Clifton,31.817133333333334,-97.56956944444444,Reliever
3350,24384.*A,Cochran County,Texas,Morton,33.72926388888889,-102.73381944444445,Reliever
3351,23630.*A,Coleman Muni,Texas,Coleman,31.84113888888889,-99.40361111111112,Reliever
3353,23640.11*A,Comanche County-City,Texas,Comanche,31.920305555555558,-98.59919444444444,Reliever
3354,23646.1*A,Commerce Muni,Texas,Commerce,33.29286111111111,-95.89641666666667,Reliever
3355,24072.1*A,Conroe-North Houston Rgnl,Texas,Houston,30.353394444444447,-95.41508333333334,Reliever
3356,23657.2*A,Corpus Christi Intl,Texas,Corpus Christi,27.772194444444445,-97.50241666666666,Non-Hub
3357,23667.*A,Cotulla-La Salle County,Texas,Cotulla,28.45572222222222,-99.21722222222222,Reliever
3358,23506.*A,Coulter Fld,Texas,Bryan,30.715694444444445,-96.33136111111111,Reliever
3359,24480.*A,Cox Fld,Texas,Paris,33.63661111111111,-95.45075,Reliever
3362,23690.*A,Cuero Muni,Texas,Cuero,29.083588888888887,-97.26693333333333,Reliever
3363,24964.*A,Culberson County,Texas,Van Horn,31.057833333333335,-104.78380555555556,Reliever
3364,23477.*A,Curtis Fld,Texas,Brady,31.179277777777777,-99.32391666666666,Reliever
3366,23708.*A,Dalhart Muni,Texas,Dalhart,36.02247222222222,-102.54738888888889,Reliever
3367,23710.2*A,Dallas Exec,Texas,Dallas,32.681305555555554,-96.86877777777777,Reliever
3368,23710.6*A,Dallas-Fort Worth Intl,Texas,Dallas-Fort Worth,32.89723333333333,-97.03769444444444,Large
3369,23713.*A,Dallas Love Fld,Texas,Dallas,32.84594444444445,-96.85087777777777,Medium
3371,23726.*A,Decatur Muni,Texas,Decatur,33.25425,-97.5805,Reliever
3373,23745.*A,Del Rio Intl,Texas,Del Rio,29.374205555555555,-100.92715555555556,Reliever
3374,23750.*A,Denton Enterprise,Texas,Denton,33.20196111111112,-97.19909722222222,Reliever
3375,23760.1*A,Devine Muni,Texas,Devine,29.138388888888887,-98.9418888888889,Reliever
3377,23560.*A,Dimmit County,Texas,Carrizo Springs,28.52225,-99.82363888888888,Reliever
3378,23769.1*A,Dimmitt Muni,Texas,Dimmitt,34.56673611111111,-102.32269444444444,Reliever
3379,24895.*A,Draughon-Miller Central Texas Rgnl,Texas,Temple,31.151899999999998,-97.40766388888889,Reliever
3382,23787.*A,Eagle Lake,Texas,Eagle Lake,29.60002777777778,-96.32194444444444,Reliever
3383,23635.*A,Easterwood Fld,Texas,College Station,30.588041666666665,-96.36254444444444,Non-Hub
3384,23796.*A,Eastland Muni,Texas,Eastland,32.41488888888889,-98.80969444444445,Reliever
3385,24239.*A,East Texas Rgnl,Texas,Longview,32.384,-94.7115,Non-Hub
3388,24067.3*A,Ellington,Texas,Houston,29.607333333333333,-95.15875000000001,Reliever
3389,23830.*A,El Paso Intl,Texas,El Paso,31.807333333333332,-106.37636111111111,Small
3390,23836.1*A,Ennis Muni,Texas,Ennis,32.32969444444445,-96.66388888888889,Reliever
3391,23844.*A,Fabens,Texas,Fabens,31.517197222222222,-106.14706111111111,Reliever
3392,24179.01*A,Fayette Rgnl Air Center,Texas,La Grange,29.90797222222222,-96.95,Reliever
3394,23871.1*A,Floydada Muni,Texas,Floydada,34.00152777777778,-101.33024999999999,Reliever
3396,23885.*A,Fort Stockton-Pecos County,Texas,Fort Stockton,30.91525,-102.91277777777778,Reliever
3397,23895.3*A,Fort Worth Alliance,Texas,Fort Worth,32.990386111111114,-97.31944166666666,Reliever
3398,23887.*A,Fort Worth Meacham Intl,Texas,Fort Worth,32.81976944444445,-97.36245,Reliever
3399,23895.11*A,Fort Worth Spinks,Texas,Fort Worth,32.56513333333333,-97.30843888888889,Reliever
3400,23939.11*A,Fox Stephens Fld - Gilmer Muni,Texas,Gilmer,32.698030555555555,-94.94886944444445,Reliever
3401,24388.8*A,Franklin County,Texas,Mount Vernon,33.215333333333334,-95.23722222222223,Reliever
3402,24767.1*A,Gaines County,Texas,Seminole,32.675333333333334,-102.65266666666668,Reliever
3403,23911.*A,Gainesville Muni,Texas,Gainesville,33.65219444444444,-97.19727777777778,Reliever
3404,24955.*A,Garner Fld,Texas,Uvalde,29.211333333333332,-99.74358333333333,Reliever
3405,23930.2*A,Gatesville Muni,Texas,Gatesville,31.421275,-97.79696666666666,Reliever
3406,24071.1*A,George Bush Intcntl/Houston,Texas,Houston,29.984436111111112,-95.34144166666667,Large
3407,23934.*A,Georgetown Muni,Texas,Georgetown,30.678805555555556,-97.6793888888889,Reliever
3408,23937.1*A,Giddings-Lee County,Texas,Giddings,30.16927777777778,-96.98002777777778,Reliever
3409,23903.*A,Gillespie County,Texas,Fredericksburg,30.24325,-98.90919444444445,Reliever
3410,23948.*A,Gladewater Muni,Texas,Gladewater,32.52883333333333,-94.97175,Reliever
3412,23961.*A,Graham Muni,Texas,Graham,33.11072222222222,-98.55477777777777,Reliever
3413,23965.1*A,Granbury Rgnl,Texas,Granbury,32.44441666666666,-97.81694444444445,Reliever
3414,23969.01*A,Grand Prairie Muni,Texas,Grand Prairie,32.69877777777778,-97.04691666666666,Reliever
3418,23995.1*A,Gruver Muni,Texas,Gruver,36.233725,-101.43218888888889,Reliever
3419,24519.*A,Hale County,Texas,Plainview,34.16814722222222,-101.71733611111111,Reliever
3421,23366.*A,Hall-Miller Muni,Texas,Atlanta,33.10252777777778,-94.19502777777778,Reliever
3422,24003.*A,Hamilton Muni,Texas,Hamilton,31.665919444444445,-98.14864444444446,Reliever
3423,24302.*A,Harrison County,Texas,Marshall,32.5205,-94.30777777777777,Reliever
3425,24015.12*A,Haskell Muni,Texas,Haskell,33.19148611111111,-99.71787222222223,Reliever
3426,24175.*A,Hawthorne Fld,Texas,Kountze/Silsbee,30.336333333333332,-94.25755555555556,Reliever
3427,24026.*A,Hearne Muni,Texas,Hearne,30.872083333333332,-96.62219444444443,Reliever
3428,23545.*A,Hemphill County,Texas,Canadian,35.89511111111111,-100.4038888888889,Reliever
3429,24042.*A,Hereford Muni,Texas,Hereford,34.8607,-102.32588333333332,Reliever
3432,24057.9*A,Hillsboro Muni,Texas,Hillsboro,32.08363888888889,-97.09724999999999,Reliever
3433,23673.1*A,Houston County,Texas,Crockett,31.306972222222225,-95.40383333333334,Reliever
3434,24092.*A,Huntsville Muni,Texas,Huntsville,30.74688888888889,-95.58716666666666,Reliever
3435,23461.*A,Hutchinson County,Texas,Borger,35.70088888888889,-101.39366666666668,Reliever
3437,23416.*A,Jack Brooks Rgnl,Texas,Beaumont/Port Arthur,29.950833333333332,-94.02069444444444,Non-Hub
3438,24106.2*A,Jacksboro Muni,Texas,Jacksboro,33.22786111111111,-98.14644444444446,Reliever
3439,23808.1*A,Jackson County,Texas,Edna,29.001,-96.58196111111111,Reliever
3440,24117.*A,Jasper County-Bell Fld,Texas,Jasper,30.885694444444443,-94.03494444444445,Reliever
3441,24030.121*A,Jim Hogg County,Texas,Hebbronville,27.349555555555554,-98.73694444444445,Reliever
3442,23454.*A,Jones Fld,Texas,Bonham,33.61309166666667,-96.179325,Reliever
3443,24149.11*A,Kenedy Rgnl,Texas,Kenedy,28.824986111111112,-97.86556944444443,Reliever
3445,24159.*A,Kerrville Muni/Louis Schreiner Fld,Texas,Kerrville,29.976666666666667,-99.08547222222222,Reliever
3446,25028.*A,Kickapoo Downtown,Texas,Wichita Falls,33.860616666666665,-98.49039722222223,Reliever
3447,24135.*A,Kimble County,Texas,Junction,30.511111111111113,-99.7628888888889,Reliever
3449,24166.7*A,Kleberg County,Texas,Kingsville,27.55086111111111,-98.03091666666667,Reliever
3450,24178.8*A,Lago Vista Tx - Rusty Allen,Texas,Lago Vista,30.498583333333336,-97.96947222222222,Reliever
3452,24184.*A,Lamesa Muni,Texas,Lamesa,32.75630555555556,-101.92022222222222,Reliever
3453,24189.1*A,Lampasas,Texas,Lampasas,31.106194444444444,-98.19591666666668,Reliever
3454,24189.6*A,Lancaster Rgnl,Texas,Lancaster,32.57760555555556,-96.71750277777778,Reliever
3455,24190.*A,La Porte Muni,Texas,La Porte,29.66925,-95.06419444444444,Reliever
3456,24194.*A,Laredo Intl,Texas,Laredo,27.544194444444447,-99.46158333333334,Non-Hub
3457,24206.*A,Levelland Muni,Texas,Levelland,33.552527777777776,-102.37252777777778,Reliever
3458,24216.1*A,Liberty Muni,Texas,Liberty,30.077805555555557,-94.69855555555556,Reliever
3459,24221.1*A,Littlefield Taylor Brown Muni,Texas,Littlefield,33.923944444444444,-102.38667500000001,Reliever
3461,24226.1*A,Livingston Muni,Texas,Livingston,30.685861111111112,-95.01791666666666,Reliever
3462,24228.*A,Llano Muni,Texas,Llano,30.784222222222223,-98.6598888888889,Reliever
3463,24231.*A,Lockhart Muni,Texas,Lockhart,29.850333333333335,-97.67241666666668,Reliever
3464,24245.*A,Lubbock Preston Smith Intl,Texas,Lubbock,33.663666666666664,-101.82055555555556,Small
3466,23985.*A,Majors,Texas,Greenville,33.06783333333334,-96.06533333333333,Reliever
3467,24831.01*A,Major Samuel B Cornelius Fld,Texas,Spearman,36.221000000000004,-101.1945,Reliever
3468,24298.*A,Marfa Muni,Texas,Marfa,30.371111111111112,-104.01752777777777,Reliever
3469,24996.*A,Marian Airpark,Texas,Wellington,34.84486666666667,-100.19519166666667,Reliever
3472,23794.*A,Maverick County Meml Intl,Texas,Eagle Pass,28.85709166666667,-100.51346666666667,Reliever
3473,24260.*A,Mc Allen Miller Intl,Texas,Mc Allen,26.175833333333333,-98.23861111111111,Non-Hub
3474,24096.62*A,Mccampbell-Porter,Texas,Ingleside,27.913027777777778,-97.2115,Reliever
3475,24976.7*A,Mc Gregor Exec,Texas,Waco,31.484916666666667,-97.31652777777778,Reliever
3476,23710.38*A,Mckinney Ntl,Texas,Dallas,33.17706666666666,-96.58876666666666,Reliever
3478,24339.*A,Memphis Muni,Texas,Memphis,34.73958888888889,-100.5297,Reliever
3480,24346.5*A,Mesquite Metro,Texas,Mesquite,32.74696388888889,-96.53041666666667,Reliever
3481,24347.01*A,Mexia-Limestone County,Texas,Mexia,31.641177777777777,-96.51445833333334,Reliever
3483,24352.*A,Midland Airpark,Texas,Midland,32.036569444444446,-102.10152777777778,Reliever
3484,24353.*A,Midland Intl Air And Space Port,Texas,Midland,31.942527777777777,-102.20191666666668,Small
3485,25001.*A,Mid Valley,Texas,Weslaco,26.178708333333333,-97.97400555555556,Reliever
3486,24353.6*A,Mid-Way Rgnl,Texas,Midlothian/Waxahachie,32.45829444444445,-96.91252777777778,Reliever
3487,24363.*A,Mineral Wells Rgnl,Texas,Mineral Wells,32.78160555555556,-98.060175,Reliever
3488,23785.1*A,Moore County,Texas,Dumas,35.85743055555556,-102.01330833333333,Reliever
3489,24387.03*A,Mount Pleasant Rgnl,Texas,Mount Pleasant,33.09688888888889,-94.96175000000001,Reliever
3490,24395.1*A,Muleshoe Muni,Texas,Muleshoe,34.185136111111106,-102.64109722222223,Reliever
3493,24400.*A,Nacogdoches A L Mangham Jr Rgnl,Texas,Nacogdoches,31.57776388888889,-94.71011111111112,Reliever
3495,24407.*A,New Braunfels Rgnl,Texas,New Braunfels,29.70575,-98.04322222222223,Reliever
3497,24780.*A,North Texas Rgnl/Perrin Fld,Texas,Sherman/Denison,33.71419166666667,-96.67435833333334,Reliever
3498,24631.*A,Nueces County,Texas,Robstown,27.778138888888886,-97.69011111111112,Reliever
3499,24427.*A,Odessa-Schlemeyer Fld,Texas,Odessa,31.92141388888889,-102.38713333333334,Reliever
3500,24966.61*A,Oldham County,Texas,Vega,35.23071388888889,-102.39876944444445,Reliever
3501,24437.*A,Olney Muni,Texas,Olney,33.35088888888889,-98.81916666666666,Reliever
3502,24445.*A,Orange County,Texas,Orange,30.06845277777778,-93.80401944444444,Reliever
3503,24455.1*A,Ozona Muni,Texas,Ozona,30.735194444444446,-101.20219444444444,Reliever
3504,24462.*A,Palacios Muni,Texas,Palacios,28.7275,-96.25094444444444,Reliever
3505,24465.*A,Palestine Muni,Texas,Palestine,31.779694444444445,-95.70630555555556,Reliever
3507,23565.1*A,Panola County-Sharpe Fld,Texas,Carthage,32.17608333333333,-94.29880555555556,Reliever
3508,24494.*A,Pecos Muni,Texas,Pecos,31.38238888888889,-103.51072222222223,Reliever
3509,24472.1*A,Perry Lefors Fld,Texas,Pampa,35.613,-100.99625,Reliever
3510,24500.*A,Perryton Ochiltree County,Texas,Perryton,36.41291666666667,-100.75157777777778,Reliever
3512,24525.11*A,Pleasanton Muni,Texas,Pleasanton,28.954194444444443,-98.51997222222222,Reliever
3513,24537.*A,Port Isabel-Cameron County,Texas,Port Isabel,26.166194444444443,-97.34588888888888,Reliever
3515,24548.11*A,Post-Garza County Muni,Texas,Post,33.20330555555556,-101.33822222222221,Reliever
3517,24586.*A,Quanah Muni,Texas,Quanah,34.27711111111111,-99.75968055555556,Reliever
3518,24638.*A,Ralph M Hall/Rockwall Muni,Texas,Rockwall,32.930594444444445,-96.43548611111112,Reliever
3522,23328.*A,Rick Husband Amarillo Intl,Texas,Amarillo,35.21936111111111,-101.70591666666667,Non-Hub
3526,24605.*A,Rooke Fld,Texas,Refugio,28.29606666666667,-97.32638055555555,Reliever
3527,24374.*A,Roy Hurd Meml,Texas,Monahans,31.582472222222222,-102.90902777777778,Reliever
3528,24034.*A,Rusk County,Texas,Henderson,32.14172222222222,-94.85172777777777,Reliever
3529,24693.*A,San Angelo Rgnl/Mathis Fld,Texas,San Angelo,31.357747222222223,-100.49630555555555,Non-Hub
3530,24709.*A,San Antonio Intl,Texas,San Antonio,29.533958333333334,-98.46905555555556,Medium
3532,23369.39*A,San Marcos Rgnl,Texas,Austin,29.89275,-97.863,Reliever
3534,23915.*A,Scholes Intl At Galveston,Texas,Galveston,29.265333333333334,-94.86041666666667,Reliever
3535,24770.11*A,Seymour Muni,Texas,Seymour,33.648516666666666,-99.26130555555555,Reliever
3538,24163.*A,Skylark Fld,Texas,Killeen,31.085833333333333,-97.68650000000001,Reliever
3540,24815.11*A,Smithville Crawford Muni,Texas,Smithville,30.028208333333332,-97.1670388888889,Reliever
3542,23804.*A,South Texas Intl At Edinburg,Texas,Edinburg,26.441666666666666,-98.12222222222222,Reliever
3543,24062.*A,South Texas Rgnl At Hondo,Texas,Hondo,29.359130555555556,-99.17749166666667,Reliever
3545,23481.*A,Stephens County,Texas,Breckenridge,32.71875555555556,-98.89159722222223,Reliever
3546,24849.*A,Stephenville Clark Rgnl,Texas,Stephenville,32.215333333333334,-98.17766666666667,Reliever
3547,24708.*A,Stinson Muni,Texas,San Antonio,29.336980555555556,-98.47104444444444,Reliever
3548,23359.4*A,Stonewall County,Texas,Aspermont,33.170341666666666,-100.197275,Reliever
3549,24067.61*A,Sugar Land Rgnl,Texas,Houston,29.622247222222224,-95.65653333333334,Reliever
3550,24868.*A,Sulphur Springs Muni,Texas,Sulphur Springs,33.15983333333333,-95.62113888888888,Reliever
3553,24889.*A,Taylor Muni,Texas,Taylor,30.57263888888889,-97.44319444444444,Reliever
3557,24899.*A,Terrell Muni,Texas,Terrell,32.70849444444445,-96.26709444444444,Reliever
3558,23495.*A,Terry County,Texas,Brownfield,33.173138888888886,-102.19291666666668,Reliever
3559,23337.22*A,Texas Gulf Coast Rgnl,Texas,Angleton/Lake Jackson,29.10863888888889,-95.46208333333334,Reliever
3562,24980.*A,Tstc Waco,Texas,Waco,31.637805555555556,-97.07413888888888,Reliever
3564,24947.*A,Tyler Pounds Rgnl,Texas,Tyler,32.35355555555556,-95.40297222222223,Non-Hub
3566,24012.*A,Valley Intl,Texas,Harlingen,26.22711111111111,-97.6551388888889,Non-Hub
3569,24971.*A,Victoria Rgnl,Texas,Victoria,28.852544444444447,-96.91848888888889,Reliever
3570,24976.*A,Waco Rgnl,Texas,Waco,31.612194444444444,-97.23030555555556,Non-Hub
3571,25016.11*A,Wharton Rgnl,Texas,Wharton,29.254277777777776,-96.15438888888889,Reliever
3573,24970.*A,Wilbarger County,Texas,Vernon,34.22566666666667,-99.28375,Reliever
3574,24071.*A,William P Hobby,Texas,Houston,29.645416666666666,-95.27888888888889,Medium
3575,25049.*A,Winkler County,Texas,Wink,31.779805555555555,-103.20169444444444,Reliever
3576,25054.1*A,Winnsboro Muni,Texas,Winnsboro,32.93884444444444,-95.27886111111111,Reliever
3577,24820.1*A,Winston Fld,Texas,Snyder,32.69338888888888,-100.95047222222223,Reliever
3583,25102.*A,Beaver Muni,Utah,Beaver,38.230583333333335,-112.67541666666668,Reliever
3584,25106.*A,Blanding Muni,Utah,Blanding,37.583333333333336,-109.48327777777779,Reliever
3586,25313.01*A,Bolinder Fld-Tooele Valley,Utah,Tooele,40.61255555555556,-112.35077777777778,Reliever
3587,25114.*A,Brigham City Rgnl,Utah,Brigham City,41.55430555555555,-112.06224999999999,Reliever
3588,25115.*A,Bryce Canyon,Utah,Bryce Canyon,37.706447222222224,-112.14580000000001,Reliever
3590,25158.*A,Cal Black Meml,Utah,Halls Crossing,37.43530555555555,-110.56427777777778,Reliever
3591,25205.1*A,Canyonlands Rgnl,Utah,Moab,38.7575,-109.75354166666666,Non-Hub
3592,25259.*A,Carbon County Rgnl/Buck Davis Fld,Utah,Price,39.61388888888889,-110.75161111111112,Reliever
3593,25117.*A,Cedar City Rgnl,Utah,Cedar City,37.700969444444446,-113.09885,Non-Hub
3594,25121.*A,Delta Muni,Utah,Delta,39.38359722222222,-112.50220555555556,Reliever
3595,25124.*A,Duchesne Muni,Utah,Duchesne,40.193752777777775,-110.38298055555555,Reliever
3597,25129.*A,Escalante Muni,Utah,Escalante,37.74536111111111,-111.57016666666667,Reliever
3599,25168.*A,General Dick Stout Fld,Utah,Hurricane,37.14021666666667,-113.30608055555555,Reliever
3600,25154.11*A,Green River Muni,Utah,Green River,38.961688888888894,-110.22728888888889,Reliever
3601,25160.*A,Hanksville,Utah,Hanksville,38.41941666666666,-110.70291666666667,Reliever
3602,25164.*A,Heber Valley,Utah,Heber,40.48180555555556,-111.42880555555556,Reliever
3605,25172.*A,Kanab Muni,Utah,Kanab,37.010511111111114,-112.53147777777778,Reliever
3606,25186.*A,Logan-Cache,Utah,Logan,41.791777777777774,-111.85164999999999,Reliever
3608,25194.*A,Manti-Ephraim,Utah,Manti,39.33141666666667,-111.61261111111111,Reliever
